# tmin,,,,,,,,,,,,,,,,,,,,,
,CLIM01,CLIM02,CLIM03,CLIM18,CLIM23,CLIM34,CLIM36,CLIM01,CLIM02,CLIM03,CLIM18,CLIM23,CLIM34,CLIM36,CLIM01,CLIM02,CLIM03,CLIM18,CLIM23,CLIM34,CLIM36
TIMESTEP,MEAN(K),MEAN(K),MEAN(K),MEAN(K),MEAN(K),MEAN(K),MEAN(K),VARIANCE(K^2),VARIANCE(K^2),VARIANCE(K^2),VARIANCE(K^2),VARIANCE(K^2),VARIANCE(K^2),VARIANCE(K^2),STD_DEV(K^2),STD_DEV(K^2),STD_DEV(K^2),STD_DEV(K^2),STD_DEV(K^2),STD_DEV(K^2),STD_DEV(K^2)
1979-08-11T00:00:00Z,0.549968,0.637309,0.971356,0.297298,1.08735,5.153176,0.690625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-08-12T00:00:00Z,6.710003,6.263859,5.08013,4.029322,4.738217,7.124146,5.341559,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-08-13T00:00:00Z,7.336973,5.789848,5.445544,4.336992,5.533707,7.100018,4.211693,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-08-14T00:00:00Z,0.134533,0,0.139121,0,0.163387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-08-15T00:00:00Z,1.390872,0.439706,0.028376,0.477322,1.447521,0.383054,0.801636,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-08-16T00:00:00Z,3.905493,3.945793,3.512176,1.75633,2.294058,2.242334,3.008175,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-08-17T00:00:00Z,3.984894,3.394479,3.757061,2.178745,2.337134,2.152739,2.483537,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-08-18T00:00:00Z,0.84615,1.202556,1.032289,2.339791,1.446193,0.771528,1.24177,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-08-19T00:00:00Z,1.483007,1.553869,1.023571,5.12641,3.46528,0.196136,1.834723,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-08-20T00:00:00Z,1.64121,0.968098,0.90482,4.642766,3.707989,0.018705,0.935954,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-08-21T00:00:00Z,3.60212,4.954787,0.245063,5.970985,4.104216,1.393547,7.728491,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-08-22T00:00:00Z,9.586573,11.485161,1.647746,12.873709,10.169067,3.747432,14.177675,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-08-23T00:00:00Z,9.207095,11.780743,5.881674,10.544547,8.055859,7.303201,5.847161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-08-24T00:00:00Z,0.089889,0.381428,0.315514,0.280852,0.075147,0.528089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-08-25T00:00:00Z,0,0.029963,0,0,0,0,0.185555,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-08-26T00:00:00Z,12.196324,6.238091,2.485761,7.652926,9.18761,1.45644,14.601086,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-08-27T00:00:00Z,14.633493,5.788799,3.197376,9.439868,13.587475,1.941558,8.259533,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-08-28T00:00:00Z,2.18009,2.532751,0.889521,6.804429,4.674077,1.549967,6.364149,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-08-29T00:00:00Z,1.797766,2.3329,1.698093,3.125793,2.512097,2.317833,2.264894,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-08-30T00:00:00Z,0.265322,2.939344,5.075949,0,0,12.269051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-08-31T00:00:00Z,4.522874,6.274794,16.401384,0.389398,0.765699,13.767237,0.77335,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-09-01T00:00:00Z,2.546838,6.463567,6.937806,0.326651,0.374786,4.702084,1.872268,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-09-02T00:00:00Z,0.172137,1.395518,0.519037,0,0,1.119475,0.555954,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-09-03T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-09-04T00:00:00Z,0,0,0.16563,0,0,1.508761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-09-05T00:00:00Z,0,0,0.031133,0,0,1.329162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-09-06T00:00:00Z,0.039102,0.534838,0.314358,0,0,0.964411,0.566806,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-09-07T00:00:00Z,0,0,0,0,0,0.01491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-09-08T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-09-09T00:00:00Z,0,0,0,0,0,0.225955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-09-10T00:00:00Z,0,0,0,0,0,0.810837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-09-11T00:00:00Z,8.808907,17.314127,16.831301,2.902515,6.368307,27.786606,2.31774,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-09-12T00:00:00Z,17.839983,13.128031,18.868921,11.457989,12.322165,9.7902,6.549728,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-09-13T00:00:00Z,3.436133,1.539788,4.365673,1.582134,2.279263,2.134984,0.613061,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-09-14T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-09-15T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-09-16T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-09-17T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-09-18T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-09-19T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-09-20T00:00:00Z,0,0,0,0,0,0.027652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-09-21T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-09-22T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-09-23T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-09-24T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-09-25T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-09-26T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-09-27T00:00:00Z,0,1.11177,0.014766,0,0,0,0.065469,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-09-28T00:00:00Z,0.090488,1.078961,4.315148,0,0,1.11202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-09-29T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-09-30T00:00:00Z,1.072071,1.606755,0.866572,0.859383,1.292679,0.313383,2.616798,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-10-01T00:00:00Z,2.194622,6.539965,4.265244,3.890668,2.097463,6.260991,11.949434,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-10-02T00:00:00Z,0.414837,0.300678,0.394682,0.547029,0.44443,0.006506,0.622843,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-10-03T00:00:00Z,2.990432,2.364061,3.235804,2.426071,2.89599,4.544983,1.786511,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-10-04T00:00:00Z,0.114159,0,0.072141,0,0.144601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-10-05T00:00:00Z,0.076705,0,0,0.947051,1.375791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-10-06T00:00:00Z,0.0406,0.71671,0,0.766902,0.40325,0.059912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-10-07T00:00:00Z,0.752367,0.101424,1.126578,1.480288,2.110747,1.383517,0.031311,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-10-08T00:00:00Z,0.534088,0.560755,0.691603,1.879678,1.442019,2.236506,0.843088,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-10-09T00:00:00Z,0.518508,0.933042,0.549191,0.869627,0.818455,2.545143,0.674435,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-10-10T00:00:00Z,1.622484,1.640911,0.823697,2.111063,1.776572,0.317314,1.520011,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-10-11T00:00:00Z,0.820382,1.645705,1.148015,0.44152,0.192422,2.17917,1.23839,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-10-12T00:00:00Z,0,0.29918,0,0,0,1.183858,0.325566,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-10-13T00:00:00Z,0,0,0.017524,0,0,0.088783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-10-14T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-10-15T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-10-16T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-10-17T00:00:00Z,0,0,0,0.114365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-10-18T00:00:00Z,0.795363,1.253343,0.853318,1.076976,1.345619,1.345835,1.874218,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-10-19T00:00:00Z,2.100839,4.045719,2.089036,2.826726,3.705333,3.668681,5.844671,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-10-20T00:00:00Z,6.371126,7.113601,4.207247,4.0421,3.067347,5.289536,7.428369,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-10-21T00:00:00Z,11.008756,15.531776,13.087042,5.513529,6.445144,19.470047,10.085182,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-10-22T00:00:00Z,32.722744,43.033504,36.242626,33.050926,28.563456,46.929966,35.38575,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-10-23T00:00:00Z,4.548044,3.75598,4.146315,7.291996,4.546366,3.808022,4.426957,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-10-24T00:00:00Z,0,0.117904,0.036737,0.386489,0.075337,0.013013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-10-25T00:00:00Z,0,0,0,0.124739,0,0,0.354387,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-10-26T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-10-27T00:00:00Z,0.72585,1.225927,1.390854,0.498829,0.752227,3.577188,1.250665,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-10-28T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-10-29T00:00:00Z,0,1.209597,0,0,0,1.040721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-10-30T00:00:00Z,1.457989,1.178586,0.748887,1.216516,2.007325,2.594617,3.151744,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-10-31T00:00:00Z,9.185076,12.55573,9.151723,8.5538,8.277694,11.630766,11.721896,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-11-01T00:00:00Z,2.08466,1.204355,3.806519,1.298241,0.684671,0.756619,1.745594,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-11-02T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-11-03T00:00:00Z,0,0.630567,0,0,0,0.519548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-11-04T00:00:00Z,0.018128,0.371838,4.989223,0,0,6.939399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-11-05T00:00:00Z,9.653246,18.11307,8.811751,6.355705,6.018178,4.895913,14.996574,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-11-06T00:00:00Z,2.58264,2.626385,4.191859,1.510018,1.285084,1.619774,1.226827,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-11-07T00:00:00Z,0.06487,0.47641,0,0,0,0.479428,0.108522,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-11-08T00:00:00Z,0.747273,1.211096,0.471981,0.715413,0.559427,1.190094,0.512009,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-11-09T00:00:00Z,4.027293,3.545642,2.027127,4.118766,3.768715,0.731272,2.866921,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-11-10T00:00:00Z,0,0,0.222381,0,0,0.323685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-11-11T00:00:00Z,1.036563,0,0.062089,1.120875,0.970266,0,0.565559,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-11-12T00:00:00Z,0.34772,0,0.036471,0.61041,0.469669,0,0.384275,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-11-13T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-11-14T00:00:00Z,0,0,0,0,0,0.021145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-11-15T00:00:00Z,2.557022,1.098736,1.461037,2.53234,2.703191,1.035843,1.656286,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-11-16T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-11-17T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-11-18T00:00:00Z,0.679557,0.844802,0.755827,0.005946,0.310076,0.574716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-11-19T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-11-20T00:00:00Z,0.770944,0.759258,0.488437,1.087856,1.261554,0.184886,0.685288,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-11-21T00:00:00Z,15.256725,16.468714,14.223405,17.670952,16.720865,13.712888,14.566938,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-11-22T00:00:00Z,2.455598,2.640768,2.685815,2.731845,1.849632,1.871075,2.532996,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-11-23T00:00:00Z,0.165545,0.920008,0.004448,0,0,0.341441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-11-24T00:00:00Z,0.10502,0.006742,0,0.251628,0.214435,0.162521,2.015652,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-11-25T00:00:00Z,4.320928,1.766305,2.639916,4.473246,6.004704,1.346107,2.210634,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-11-26T00:00:00Z,13.030643,9.208298,14.951031,10.350869,12.3673,12.327204,8.322695,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-11-27T00:00:00Z,0,0.650343,0,0,0,0.13392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-11-28T00:00:00Z,0,0,0,0,0,0.141782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-11-29T00:00:00Z,0,0.460979,0.004626,0,0,1.210019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-11-30T00:00:00Z,0,0,0,0,0,0.409621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-12-01T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-12-02T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-12-03T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-12-04T00:00:00Z,0,0.164347,0.085306,0,0,0.758248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-12-05T00:00:00Z,0,0,0.050169,0,0,0.505454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-12-06T00:00:00Z,1.061585,1.709832,1.449033,0.337277,0.447466,1.627505,1.031314,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-12-07T00:00:00Z,6.970098,6.247705,6.422526,4.501845,5.333707,5.340113,4.437471,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-12-08T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-12-09T00:00:00Z,0,0,0,0,0,0.408267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-12-10T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-12-11T00:00:00Z,0,0,0,0,0,0.007591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-12-12T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-12-13T00:00:00Z,0,0,0,0,0,0.074958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-12-14T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-12-15T00:00:00Z,0.998363,0.43761,0.915854,1.050159,1.047312,0.350389,0.489951,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-12-16T00:00:00Z,0.59012,0.415138,0.603365,0.767663,0.651084,0,0.494399,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-12-17T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-12-18T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-12-19T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-12-20T00:00:00Z,0,0,0.188936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-12-21T00:00:00Z,0.548621,0,0.004003,0,0.414256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-12-22T00:00:00Z,2.813959,1.751631,1.858836,4.596854,5.277537,0.864109,2.285718,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-12-23T00:00:00Z,5.374429,4.346713,4.733058,6.559649,6.473242,5.750005,5.099097,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-12-24T00:00:00Z,2.864296,0,0,5.706722,6.148176,0.115351,0.948767,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-12-25T00:00:00Z,0.534689,0,0,0.630526,0.447847,0,0.156023,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-12-26T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-12-27T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-12-28T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-12-29T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-12-30T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979-12-31T00:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
